value,length,kind
1.892328262,10,Hybrid encryption by Raspberry Pi
0.965118408,10,Hybrid encryption by Raspberry Pi
0.97489357,10,Hybrid encryption by Raspberry Pi
0.960588455,10,Hybrid encryption by Raspberry Pi
0.970840454,10,Hybrid encryption by Raspberry Pi
1.347064972,10,Hybrid encryption by Raspberry Pi
1.617431641,10,Hybrid encryption by Raspberry Pi
0.969171524,10,Hybrid encryption by Raspberry Pi
1.783370972,10,Hybrid encryption by Raspberry Pi
1.588582993,10,Hybrid encryption by Raspberry Pi
2.490520477,10,Hybrid encryption by Raspberry Pi
0.955581665,10,Hybrid encryption by Raspberry Pi
0.985860825,10,Hybrid encryption by Raspberry Pi
0.966310501,10,Hybrid encryption by Raspberry Pi
0.962495804,10,Hybrid encryption by Raspberry Pi
0.970125198,10,Hybrid encryption by Raspberry Pi
1.787900925,10,Hybrid encryption by Raspberry Pi
1.000165939,10,Hybrid encryption by Raspberry Pi
0.974655151,10,Hybrid encryption by Raspberry Pi
1.923322678,10,Hybrid encryption by Raspberry Pi
1.081228256,10,Hybrid encryption by Raspberry Pi
1.862764359,10,Hybrid encryption by Raspberry Pi
0.990629196,10,Hybrid encryption by Raspberry Pi
1.503229141,10,Hybrid encryption by Raspberry Pi
0.967741013,10,Hybrid encryption by Raspberry Pi
1.000165939,10,Hybrid encryption by Raspberry Pi
0.963449478,10,Hybrid encryption by Raspberry Pi
1.873254776,10,Hybrid encryption by Raspberry Pi
0.996112823,10,Hybrid encryption by Raspberry Pi
2.482652664,11,Hybrid encryption by Raspberry Pi
0.999689102,11,Hybrid encryption by Raspberry Pi
1.139163971,11,Hybrid encryption by Raspberry Pi
1.057863235,11,Hybrid encryption by Raspberry Pi
1.006126404,11,Hybrid encryption by Raspberry Pi
1.015424728,11,Hybrid encryption by Raspberry Pi
1.005172729,11,Hybrid encryption by Raspberry Pi
1.861572266,11,Hybrid encryption by Raspberry Pi
1.03354454,11,Hybrid encryption by Raspberry Pi
1.000165939,11,Hybrid encryption by Raspberry Pi
1.003026962,11,Hybrid encryption by Raspberry Pi
1.676082611,11,Hybrid encryption by Raspberry Pi
1.854658127,11,Hybrid encryption by Raspberry Pi
1.69968605,11,Hybrid encryption by Raspberry Pi
1.00851059,11,Hybrid encryption by Raspberry Pi
2.09236145,11,Hybrid encryption by Raspberry Pi
1.86419487,11,Hybrid encryption by Raspberry Pi
0.995635986,11,Hybrid encryption by Raspberry Pi
1.002311707,11,Hybrid encryption by Raspberry Pi
1.138925552,11,Hybrid encryption by Raspberry Pi
1.659870148,11,Hybrid encryption by Raspberry Pi
1.872301102,11,Hybrid encryption by Raspberry Pi
0.999927521,11,Hybrid encryption by Raspberry Pi
0.995397568,11,Hybrid encryption by Raspberry Pi
1.237392426,11,Hybrid encryption by Raspberry Pi
1.003980637,11,Hybrid encryption by Raspberry Pi
1.909732819,11,Hybrid encryption by Raspberry Pi
1.670360565,11,Hybrid encryption by Raspberry Pi
1.027822495,11,Hybrid encryption by Raspberry Pi
1.862764359,11,Hybrid encryption by Raspberry Pi
1.653909683,11,Hybrid encryption by Raspberry Pi
1.790523529,11,Hybrid encryption by Raspberry Pi
0.996112823,11,Hybrid encryption by Raspberry Pi
1.736164093,11,Hybrid encryption by Raspberry Pi
1.039505005,11,Hybrid encryption by Raspberry Pi
1.067638397,11,Hybrid encryption by Raspberry Pi
1.008987427,11,Hybrid encryption by Raspberry Pi
1.86085701,11,Hybrid encryption by Raspberry Pi
1.002311707,11,Hybrid encryption by Raspberry Pi
1.0201931,11,Hybrid encryption by Raspberry Pi
1.91617012,11,Hybrid encryption by Raspberry Pi
1.127958298,11,Hybrid encryption by Raspberry Pi
1.885652542,11,Hybrid encryption by Raspberry Pi
1.002788544,11,Hybrid encryption by Raspberry Pi
1.504659653,11,Hybrid encryption by Raspberry Pi
1.004219055,11,Hybrid encryption by Raspberry Pi
1.03354454,11,Hybrid encryption by Raspberry Pi
1.001358032,11,Hybrid encryption by Raspberry Pi
1.863718033,11,Hybrid encryption by Raspberry Pi
1.018285751,11,Hybrid encryption by Raspberry Pi
2.022027969,12,Hybrid encryption by Raspberry Pi
1.080513,12,Hybrid encryption by Raspberry Pi
1.125812531,12,Hybrid encryption by Raspberry Pi
1.096248627,12,Hybrid encryption by Raspberry Pi
1.085042953,12,Hybrid encryption by Raspberry Pi
1.085758209,12,Hybrid encryption by Raspberry Pi
1.084566116,12,Hybrid encryption by Raspberry Pi
2.011060715,12,Hybrid encryption by Raspberry Pi
1.101016998,12,Hybrid encryption by Raspberry Pi
1.084804535,12,Hybrid encryption by Raspberry Pi
1.083850861,12,Hybrid encryption by Raspberry Pi
1.811742783,12,Hybrid encryption by Raspberry Pi
2.044677734,12,Hybrid encryption by Raspberry Pi
1.831769943,12,Hybrid encryption by Raspberry Pi
1.139640808,12,Hybrid encryption by Raspberry Pi
2.035140991,12,Hybrid encryption by Raspberry Pi
2.107858658,12,Hybrid encryption by Raspberry Pi
1.082420349,12,Hybrid encryption by Raspberry Pi
1.083612442,12,Hybrid encryption by Raspberry Pi
1.109600067,12,Hybrid encryption by Raspberry Pi
1.81722641,12,Hybrid encryption by Raspberry Pi
2.018451691,12,Hybrid encryption by Raspberry Pi
1.080989838,12,Hybrid encryption by Raspberry Pi
1.173734665,12,Hybrid encryption by Raspberry Pi
1.190423965,12,Hybrid encryption by Raspberry Pi
1.107215881,12,Hybrid encryption by Raspberry Pi
2.015113831,12,Hybrid encryption by Raspberry Pi
1.787424088,12,Hybrid encryption by Raspberry Pi
1.083850861,12,Hybrid encryption by Raspberry Pi
2.098560333,12,Hybrid encryption by Raspberry Pi
1.821517944,12,Hybrid encryption by Raspberry Pi
1.821994781,12,Hybrid encryption by Raspberry Pi
1.382350922,12,Hybrid encryption by Raspberry Pi
1.215696335,12,Hybrid encryption by Raspberry Pi
1.137256622,12,Hybrid encryption by Raspberry Pi
1.128196716,12,Hybrid encryption by Raspberry Pi
1.084327698,12,Hybrid encryption by Raspberry Pi
2.263784409,12,Hybrid encryption by Raspberry Pi
1.079559326,12,Hybrid encryption by Raspberry Pi
1.092195511,12,Hybrid encryption by Raspberry Pi
2.18629837,12,Hybrid encryption by Raspberry Pi
1.193284988,12,Hybrid encryption by Raspberry Pi
2.066850662,12,Hybrid encryption by Raspberry Pi
1.087427139,12,Hybrid encryption by Raspberry Pi
1.644134521,12,Hybrid encryption by Raspberry Pi
1.087188721,12,Hybrid encryption by Raspberry Pi
1.10411644,12,Hybrid encryption by Raspberry Pi
1.23000145,12,Hybrid encryption by Raspberry Pi
2.003908157,12,Hybrid encryption by Raspberry Pi
1.136302948,12,Hybrid encryption by Raspberry Pi
3.38768959,13,Hybrid encryption by Raspberry Pi
1.261472702,13,Hybrid encryption by Raspberry Pi
1.270771027,13,Hybrid encryption by Raspberry Pi
1.261234283,13,Hybrid encryption by Raspberry Pi
1.250743866,13,Hybrid encryption by Raspberry Pi
1.245975494,13,Hybrid encryption by Raspberry Pi
1.279592514,13,Hybrid encryption by Raspberry Pi
2.334356308,13,Hybrid encryption by Raspberry Pi
1.273870468,13,Hybrid encryption by Raspberry Pi
1.240968704,13,Hybrid encryption by Raspberry Pi
1.250982285,13,Hybrid encryption by Raspberry Pi
2.074956894,13,Hybrid encryption by Raspberry Pi
2.331972122,13,Hybrid encryption by Raspberry Pi
2.074956894,13,Hybrid encryption by Raspberry Pi
1.304149628,13,Hybrid encryption by Raspberry Pi
2.095222473,13,Hybrid encryption by Raspberry Pi
2.355575562,13,Hybrid encryption by Raspberry Pi
1.250743866,13,Hybrid encryption by Raspberry Pi
1.249313354,13,Hybrid encryption by Raspberry Pi
1.263618469,13,Hybrid encryption by Raspberry Pi
2.08902359,13,Hybrid encryption by Raspberry Pi
2.330303192,13,Hybrid encryption by Raspberry Pi
1.255750656,13,Hybrid encryption by Raspberry Pi
1.265764236,13,Hybrid encryption by Raspberry Pi
1.30033493,13,Hybrid encryption by Raspberry Pi
1.245260239,13,Hybrid encryption by Raspberry Pi
2.316236496,13,Hybrid encryption by Raspberry Pi
2.104282379,13,Hybrid encryption by Raspberry Pi
1.247167587,13,Hybrid encryption by Raspberry Pi
2.334356308,13,Hybrid encryption by Raspberry Pi
2.259969711,13,Hybrid encryption by Raspberry Pi
2.111196518,13,Hybrid encryption by Raspberry Pi
1.401424408,13,Hybrid encryption by Raspberry Pi
1.27863884,13,Hybrid encryption by Raspberry Pi
1.257658005,13,Hybrid encryption by Raspberry Pi
1.296758652,13,Hybrid encryption by Raspberry Pi
1.261472702,13,Hybrid encryption by Raspberry Pi
2.54034996,13,Hybrid encryption by Raspberry Pi
1.250505447,13,Hybrid encryption by Raspberry Pi
1.297473907,13,Hybrid encryption by Raspberry Pi
2.478837967,13,Hybrid encryption by Raspberry Pi
1.272916794,13,Hybrid encryption by Raspberry Pi
2.355337143,13,Hybrid encryption by Raspberry Pi
1.250267029,13,Hybrid encryption by Raspberry Pi
1.85251236,13,Hybrid encryption by Raspberry Pi
1.284360886,13,Hybrid encryption by Raspberry Pi
1.415967941,13,Hybrid encryption by Raspberry Pi
1.463651657,13,Hybrid encryption by Raspberry Pi
5.306243896,13,Hybrid encryption by Raspberry Pi
1.258850098,13,Hybrid encryption by Raspberry Pi
4.080533981,14,Hybrid encryption by Raspberry Pi
1.606225967,14,Hybrid encryption by Raspberry Pi
1.692295074,14,Hybrid encryption by Raspberry Pi
1.654863358,14,Hybrid encryption by Raspberry Pi
1.642227173,14,Hybrid encryption by Raspberry Pi
1.600980759,14,Hybrid encryption by Raspberry Pi
1.65104866,14,Hybrid encryption by Raspberry Pi
2.98166275,14,Hybrid encryption by Raspberry Pi
1.603126526,14,Hybrid encryption by Raspberry Pi
1.640319824,14,Hybrid encryption by Raspberry Pi
1.628637314,14,Hybrid encryption by Raspberry Pi
3.010749817,14,Hybrid encryption by Raspberry Pi
2.960681915,14,Hybrid encryption by Raspberry Pi
2.642869949,14,Hybrid encryption by Raspberry Pi
1.614809036,14,Hybrid encryption by Raspberry Pi
2.672433853,14,Hybrid encryption by Raspberry Pi
3.033876419,14,Hybrid encryption by Raspberry Pi
1.662731171,14,Hybrid encryption by Raspberry Pi
1.667976379,14,Hybrid encryption by Raspberry Pi
1.703023911,14,Hybrid encryption by Raspberry Pi
2.646923065,14,Hybrid encryption by Raspberry Pi
3.033876419,14,Hybrid encryption by Raspberry Pi
1.77526474,14,Hybrid encryption by Raspberry Pi
1.626729965,14,Hybrid encryption by Raspberry Pi
1.626014709,14,Hybrid encryption by Raspberry Pi
1.596689224,14,Hybrid encryption by Raspberry Pi
2.991676331,14,Hybrid encryption by Raspberry Pi
2.641439438,14,Hybrid encryption by Raspberry Pi
1.598596573,14,Hybrid encryption by Raspberry Pi
2.959251404,14,Hybrid encryption by Raspberry Pi
2.649784088,14,Hybrid encryption by Raspberry Pi
2.632856369,14,Hybrid encryption by Raspberry Pi
1.655101776,14,Hybrid encryption by Raspberry Pi
1.617670059,14,Hybrid encryption by Raspberry Pi
1.599550247,14,Hybrid encryption by Raspberry Pi
1.59907341,14,Hybrid encryption by Raspberry Pi
1.611948013,14,Hybrid encryption by Raspberry Pi
3.005027771,14,Hybrid encryption by Raspberry Pi
11.85321808,14,Hybrid encryption by Raspberry Pi
1.649856567,14,Hybrid encryption by Raspberry Pi
3.171205521,14,Hybrid encryption by Raspberry Pi
1.765012741,14,Hybrid encryption by Raspberry Pi
2.961158752,14,Hybrid encryption by Raspberry Pi
1.652002335,14,Hybrid encryption by Raspberry Pi
3.293991089,14,Hybrid encryption by Raspberry Pi
1.649618149,14,Hybrid encryption by Raspberry Pi
2.900838852,14,Hybrid encryption by Raspberry Pi
3.049612045,14,Hybrid encryption by Raspberry Pi
3.061056137,14,Hybrid encryption by Raspberry Pi
1.604318619,14,Hybrid encryption by Raspberry Pi
4.783630371,15,Hybrid encryption by Raspberry Pi
2.331972122,15,Hybrid encryption by Raspberry Pi
2.478599548,15,Hybrid encryption by Raspberry Pi
2.339839935,15,Hybrid encryption by Raspberry Pi
2.35581398,15,Hybrid encryption by Raspberry Pi
2.366542816,15,Hybrid encryption by Raspberry Pi
2.377271652,15,Hybrid encryption by Raspberry Pi
4.195213318,15,Hybrid encryption by Raspberry Pi
2.301692963,15,Hybrid encryption by Raspberry Pi
2.443552017,15,Hybrid encryption by Raspberry Pi
4.506111145,15,Hybrid encryption by Raspberry Pi
3.863096237,15,Hybrid encryption by Raspberry Pi
4.483938217,15,Hybrid encryption by Raspberry Pi
3.824710846,15,Hybrid encryption by Raspberry Pi
2.315759659,15,Hybrid encryption by Raspberry Pi
3.789186478,15,Hybrid encryption by Raspberry Pi
3.491401672,15,Hybrid encryption by Raspberry Pi
2.309799194,15,Hybrid encryption by Raspberry Pi
2.419710159,15,Hybrid encryption by Raspberry Pi
2.343893051,15,Hybrid encryption by Raspberry Pi
15.61808586,15,Hybrid encryption by Raspberry Pi
4.240989685,15,Hybrid encryption by Raspberry Pi
2.33745575,15,Hybrid encryption by Raspberry Pi
2.336025238,15,Hybrid encryption by Raspberry Pi
2.334833145,15,Hybrid encryption by Raspberry Pi
2.444028854,15,Hybrid encryption by Raspberry Pi
4.202604294,15,Hybrid encryption by Raspberry Pi
3.752708435,15,Hybrid encryption by Raspberry Pi
2.388477325,15,Hybrid encryption by Raspberry Pi
4.254817963,15,Hybrid encryption by Raspberry Pi
3.405809402,15,Hybrid encryption by Raspberry Pi
14.04857635,15,Hybrid encryption by Raspberry Pi
2.316474915,15,Hybrid encryption by Raspberry Pi
2.342939377,15,Hybrid encryption by Raspberry Pi
2.344846725,15,Hybrid encryption by Raspberry Pi
2.30383873,15,Hybrid encryption by Raspberry Pi
2.331733704,15,Hybrid encryption by Raspberry Pi
4.288196564,15,Hybrid encryption by Raspberry Pi
2.327203751,15,Hybrid encryption by Raspberry Pi
2.309322357,15,Hybrid encryption by Raspberry Pi
3.781557083,15,Hybrid encryption by Raspberry Pi
2.419710159,15,Hybrid encryption by Raspberry Pi
4.241466522,15,Hybrid encryption by Raspberry Pi
2.338171005,15,Hybrid encryption by Raspberry Pi
3.58247757,15,Hybrid encryption by Raspberry Pi
2.341508865,15,Hybrid encryption by Raspberry Pi
4.261493683,15,Hybrid encryption by Raspberry Pi
6.113052368,15,Hybrid encryption by Raspberry Pi
4.239082336,15,Hybrid encryption by Raspberry Pi
2.376317978,15,Hybrid encryption by Raspberry Pi
7.767438889,16,Hybrid encryption by Raspberry Pi
4.311561584,16,Hybrid encryption by Raspberry Pi
4.333019257,16,Hybrid encryption by Raspberry Pi
4.965543747,16,Hybrid encryption by Raspberry Pi
19.50860023,16,Hybrid encryption by Raspberry Pi
4.306554794,16,Hybrid encryption by Raspberry Pi
4.328727722,16,Hybrid encryption by Raspberry Pi
7.748365402,16,Hybrid encryption by Raspberry Pi
4.319190979,16,Hybrid encryption by Raspberry Pi
4.327535629,16,Hybrid encryption by Raspberry Pi
4.296302795,16,Hybrid encryption by Raspberry Pi
6.939411163,16,Hybrid encryption by Raspberry Pi
7.764339447,16,Hybrid encryption by Raspberry Pi
6.955862045,16,Hybrid encryption by Raspberry Pi
4.467010498,16,Hybrid encryption by Raspberry Pi
6.915092468,16,Hybrid encryption by Raspberry Pi
6.298065186,16,Hybrid encryption by Raspberry Pi
4.26864624,16,Hybrid encryption by Raspberry Pi
4.451990128,16,Hybrid encryption by Raspberry Pi
4.279136658,16,Hybrid encryption by Raspberry Pi
4.423856735,16,Hybrid encryption by Raspberry Pi
7.760047913,16,Hybrid encryption by Raspberry Pi
4.320144653,16,Hybrid encryption by Raspberry Pi
4.366636276,16,Hybrid encryption by Raspberry Pi
4.334211349,16,Hybrid encryption by Raspberry Pi
7.747650146,16,Hybrid encryption by Raspberry Pi
7.739067078,16,Hybrid encryption by Raspberry Pi
6.907939911,16,Hybrid encryption by Raspberry Pi
4.333972931,16,Hybrid encryption by Raspberry Pi
7.68494606,16,Hybrid encryption by Raspberry Pi
6.294488907,16,Hybrid encryption by Raspberry Pi
11.00158691,16,Hybrid encryption by Raspberry Pi
4.269123077,16,Hybrid encryption by Raspberry Pi
4.33921814,16,Hybrid encryption by Raspberry Pi
4.33754921,16,Hybrid encryption by Raspberry Pi
4.297971725,16,Hybrid encryption by Raspberry Pi
4.309177399,16,Hybrid encryption by Raspberry Pi
7.858753204,16,Hybrid encryption by Raspberry Pi
4.883050919,16,Hybrid encryption by Raspberry Pi
4.366397858,16,Hybrid encryption by Raspberry Pi
6.398916245,16,Hybrid encryption by Raspberry Pi
4.418134689,16,Hybrid encryption by Raspberry Pi
8.169651031,16,Hybrid encryption by Raspberry Pi
4.286050797,16,Hybrid encryption by Raspberry Pi
6.338357925,16,Hybrid encryption by Raspberry Pi
4.282951355,16,Hybrid encryption by Raspberry Pi
7.793426514,16,Hybrid encryption by Raspberry Pi
7.870435715,16,Hybrid encryption by Raspberry Pi
8.789539337,16,Hybrid encryption by Raspberry Pi
4.330635071,16,Hybrid encryption by Raspberry Pi
9.627819061,17,Hybrid encryption by Raspberry Pi
8.787155151,17,Hybrid encryption by Raspberry Pi
8.720874786,17,Hybrid encryption by Raspberry Pi
8.689403534,17,Hybrid encryption by Raspberry Pi
8.747339249,17,Hybrid encryption by Raspberry Pi
8.713960648,17,Hybrid encryption by Raspberry Pi
8.731603622,17,Hybrid encryption by Raspberry Pi
15.60378075,17,Hybrid encryption by Raspberry Pi
8.77571106,17,Hybrid encryption by Raspberry Pi
8.767604828,17,Hybrid encryption by Raspberry Pi
8.78238678,17,Hybrid encryption by Raspberry Pi
14.59717751,17,Hybrid encryption by Raspberry Pi
15.6109333,17,Hybrid encryption by Raspberry Pi
13.98944855,17,Hybrid encryption by Raspberry Pi
8.694410324,17,Hybrid encryption by Raspberry Pi
14.02807236,17,Hybrid encryption by Raspberry Pi
12.69054413,17,Hybrid encryption by Raspberry Pi
8.747577667,17,Hybrid encryption by Raspberry Pi
8.74209404,17,Hybrid encryption by Raspberry Pi
8.878707886,17,Hybrid encryption by Raspberry Pi
8.791685104,17,Hybrid encryption by Raspberry Pi
15.59281349,17,Hybrid encryption by Raspberry Pi
8.692741394,17,Hybrid encryption by Raspberry Pi
8.658647537,17,Hybrid encryption by Raspberry Pi
8.720397949,17,Hybrid encryption by Raspberry Pi
15.73252678,17,Hybrid encryption by Raspberry Pi
15.58160782,17,Hybrid encryption by Raspberry Pi
13.92006874,17,Hybrid encryption by Raspberry Pi
8.692026138,17,Hybrid encryption by Raspberry Pi
14.40024376,17,Hybrid encryption by Raspberry Pi
18.02802086,17,Hybrid encryption by Raspberry Pi
15.42949677,17,Hybrid encryption by Raspberry Pi
8.735895157,17,Hybrid encryption by Raspberry Pi
18.05949211,17,Hybrid encryption by Raspberry Pi
13.52524757,17,Hybrid encryption by Raspberry Pi
8.692502975,17,Hybrid encryption by Raspberry Pi
8.74042511,17,Hybrid encryption by Raspberry Pi
14.69302177,17,Hybrid encryption by Raspberry Pi
13.9966011,17,Hybrid encryption by Raspberry Pi
8.724689484,17,Hybrid encryption by Raspberry Pi
12.58111,17,Hybrid encryption by Raspberry Pi
10.06340981,17,Hybrid encryption by Raspberry Pi
15.5787468,17,Hybrid encryption by Raspberry Pi
8.702516556,17,Hybrid encryption by Raspberry Pi
12.58444786,17,Hybrid encryption by Raspberry Pi
9.817838669,17,Hybrid encryption by Raspberry Pi
16.66593552,17,Hybrid encryption by Raspberry Pi
15.58995247,17,Hybrid encryption by Raspberry Pi
26.99232101,17,Hybrid encryption by Raspberry Pi
8.766174316,17,Hybrid encryption by Raspberry Pi
18.85819435,18,Hybrid encryption by Raspberry Pi
18.8639164,18,Hybrid encryption by Raspberry Pi
18.70632172,18,Hybrid encryption by Raspberry Pi
18.70203018,18,Hybrid encryption by Raspberry Pi
19.56796646,18,Hybrid encryption by Raspberry Pi
18.89371872,18,Hybrid encryption by Raspberry Pi
18.85819435,18,Hybrid encryption by Raspberry Pi
33.48493576,18,Hybrid encryption by Raspberry Pi
18.73493195,18,Hybrid encryption by Raspberry Pi
18.85581017,18,Hybrid encryption by Raspberry Pi
19.22917366,18,Hybrid encryption by Raspberry Pi
28.08260918,18,Hybrid encryption by Raspberry Pi
22.69029617,18,Hybrid encryption by Raspberry Pi
66.32447243,18,Hybrid encryption by Raspberry Pi
18.7959671,18,Hybrid encryption by Raspberry Pi
30.08818626,18,Hybrid encryption by Raspberry Pi
27.2321701,18,Hybrid encryption by Raspberry Pi
18.76449585,18,Hybrid encryption by Raspberry Pi
18.81742477,18,Hybrid encryption by Raspberry Pi
18.92662048,18,Hybrid encryption by Raspberry Pi
18.90134811,18,Hybrid encryption by Raspberry Pi
58.73537064,18,Hybrid encryption by Raspberry Pi
21.75211906,18,Hybrid encryption by Raspberry Pi
18.72587204,18,Hybrid encryption by Raspberry Pi
18.61715317,18,Hybrid encryption by Raspberry Pi
34.56377983,18,Hybrid encryption by Raspberry Pi
54.06498909,18,Hybrid encryption by Raspberry Pi
29.97946739,18,Hybrid encryption by Raspberry Pi
18.82982254,18,Hybrid encryption by Raspberry Pi
19.04654503,18,Hybrid encryption by Raspberry Pi
27.90403366,18,Hybrid encryption by Raspberry Pi
24.23644066,18,Hybrid encryption by Raspberry Pi
18.72873306,18,Hybrid encryption by Raspberry Pi
18.7356472,18,Hybrid encryption by Raspberry Pi
28.11026573,18,Hybrid encryption by Raspberry Pi
33.76364708,18,Hybrid encryption by Raspberry Pi
18.78213882,18,Hybrid encryption by Raspberry Pi
18.6662674,18,Hybrid encryption by Raspberry Pi
52.5135994,18,Hybrid encryption by Raspberry Pi
18.80550385,18,Hybrid encryption by Raspberry Pi
28.90706062,18,Hybrid encryption by Raspberry Pi
18.59354973,18,Hybrid encryption by Raspberry Pi
38.02084923,18,Hybrid encryption by Raspberry Pi
20.94841003,18,Hybrid encryption by Raspberry Pi
27.8646946,18,Hybrid encryption by Raspberry Pi
18.85724068,18,Hybrid encryption by Raspberry Pi
47.30391502,18,Hybrid encryption by Raspberry Pi
34.43193436,18,Hybrid encryption by Raspberry Pi
18.72992516,18,Hybrid encryption by Raspberry Pi
18.84245872,18,Hybrid encryption by Raspberry Pi
36.91935539,19,Hybrid encryption by Raspberry Pi
38.59162331,19,Hybrid encryption by Raspberry Pi
36.97037697,19,Hybrid encryption by Raspberry Pi
49.40152168,19,Hybrid encryption by Raspberry Pi
37.38570213,19,Hybrid encryption by Raspberry Pi
37.37258911,19,Hybrid encryption by Raspberry Pi
37.20450401,19,Hybrid encryption by Raspberry Pi
39.2229557,19,Hybrid encryption by Raspberry Pi
37.04023361,19,Hybrid encryption by Raspberry Pi
73.75574112,19,Hybrid encryption by Raspberry Pi
36.9784832,19,Hybrid encryption by Raspberry Pi
37.11342812,19,Hybrid encryption by Raspberry Pi
37.35876083,19,Hybrid encryption by Raspberry Pi
37.01806068,19,Hybrid encryption by Raspberry Pi
36.9656086,19,Hybrid encryption by Raspberry Pi
39.76917267,19,Hybrid encryption by Raspberry Pi
60.40239334,19,Hybrid encryption by Raspberry Pi
42.77849197,19,Hybrid encryption by Raspberry Pi
37.33253479,19,Hybrid encryption by Raspberry Pi
37.6830101,19,Hybrid encryption by Raspberry Pi
52.91676521,19,Hybrid encryption by Raspberry Pi
51.67961121,19,Hybrid encryption by Raspberry Pi
36.99421883,19,Hybrid encryption by Raspberry Pi
37.77289391,19,Hybrid encryption by Raspberry Pi
37.51945496,19,Hybrid encryption by Raspberry Pi
72.15332985,19,Hybrid encryption by Raspberry Pi
42.36531258,19,Hybrid encryption by Raspberry Pi
43.31636429,19,Hybrid encryption by Raspberry Pi
37.78910637,19,Hybrid encryption by Raspberry Pi
37.19425201,19,Hybrid encryption by Raspberry Pi
49.38364029,19,Hybrid encryption by Raspberry Pi
37.43648529,19,Hybrid encryption by Raspberry Pi
37.33325005,19,Hybrid encryption by Raspberry Pi
36.87763214,19,Hybrid encryption by Raspberry Pi
49.87668991,19,Hybrid encryption by Raspberry Pi
36.83304787,19,Hybrid encryption by Raspberry Pi
38.13242912,19,Hybrid encryption by Raspberry Pi
36.79347038,19,Hybrid encryption by Raspberry Pi
50.801754,19,Hybrid encryption by Raspberry Pi
65.37890434,19,Hybrid encryption by Raspberry Pi
52.97112465,19,Hybrid encryption by Raspberry Pi
37.15896606,19,Hybrid encryption by Raspberry Pi
52.83808708,19,Hybrid encryption by Raspberry Pi
53.39980125,19,Hybrid encryption by Raspberry Pi
46.57053947,19,Hybrid encryption by Raspberry Pi
47.68443108,19,Hybrid encryption by Raspberry Pi
40.12656212,19,Hybrid encryption by Raspberry Pi
70.61028481,19,Hybrid encryption by Raspberry Pi
59.37075615,19,Hybrid encryption by Raspberry Pi
37.15348244,19,Hybrid encryption by Raspberry Pi
